timestamp,io_latency_ms
1765725201,0
1765725202,0
1765725203,0
1765725204,0
1765725205,0
1765725206,0
1765725207,0
1765725208,0
1765725209,0
1765725211,0
1765725212,0
1765725213,0
1765725214,0
1765725215,0
1765725216,0
1765725217,0
1765725218,0
1765725219,0
1765725220,0
1765725221,0
1765725222,0
1765725223,0
1765725224,0
1765725225,0
1765725226,0
1765725227,0
1765725228,0
1765725229,0
1765725230,0
1765725231,0
1765725232,0
1765725233,0
1765725234,0
1765725236,0
1765725237,0
1765725238,0
1765725239,0
1765725240,0
1765725241,0
1765725242,0
1765725243,0
1765725244,0
1765725245,0
1765725246,0
1765725247,0
1765725248,0
1765725249,0
1765725250,0
1765725251,0
1765725252,0
1765725254,0
1765725255,0
1765725256,0
1765725257,0
1765725258,0
1765725259,0
1765725260,0
1765725261,0
1765725262,0
1765725263,0
1765725264,0
1765725265,0
1765725266,0
1765725267,0
1765725268,0
1765725269,0
1765725270,0
1765725271,0
1765725272,0
1765725274,0
1765725275,0
1765725276,0
1765725277,0
1765725278,0
1765725279,0
1765725280,0
1765725281,0
1765725282,0
1765725283,0
1765725284,0
1765725285,0
1765725286,0
1765725287,0
1765725288,0
1765725289,0
1765725290,0
1765725291,0
1765725292,0
1765725293,0
1765725294,0
1765725296,0
1765725297,0
1765725298,0
1765725299,0
1765725300,0
1765725301,0
1765725302,0
1765725303,0
1765725304,0
1765725305,0
1765725306,0
1765725307,0
1765725308,0
1765725309,0
1765725310,0
1765725311,0
1765725312,0
1765725313,0
1765725314,0
1765725315,0
1765725316,0
1765725318,0
1765725319,0
1765725320,0
1765725321,0
1765725322,0
1765725323,0
1765725324,0
1765725325,0
1765725326,0
1765725327,0
1765725328,0
1765725329,0
1765725330,0
1765725331,0
1765725332,0
1765725333,0
1765725334,0
1765725335,0
1765725336,0
1765725337,0
1765725338,0
1765725340,0
1765725341,0
1765725342,0
1765725343,0
1765725344,0
1765725345,0
1765725346,0
1765725347,0
1765725348,0
1765725349,0
1765725350,0
1765725351,0
1765725352,0
1765725353,0
1765725354,0
1765725355,0
1765725356,0
1765725357,0
1765725358,0
1765725359,0
1765725360,0
1765725361,0
1765725362,0
1765725364,0
1765725365,0
1765725366,0
1765725367,0
1765725368,0
1765725369,0
1765725370,0
1765725371,0
1765725372,0
1765725373,0
1765725374,0
1765725375,0
1765725376,0
1765725377,0
1765725378,0
1765725379,0
1765725380,0
1765725381,0
1765725382,0
1765725383,0
1765725385,0
1765725386,0
1765725387,0
1765725388,0
1765725389,0
1765725390,0
1765725391,0
1765725392,0
1765725393,0
1765725394,0
1765725395,0
1765725396,0
1765725397,0
1765725398,0
1765725399,0
1765725400,0
1765725401,0
1765725402,0
1765725403,0
1765725404,0
1765725405,0
1765725406,0
1765725407,0
1765725408,0
1765725409,0
1765725411,0
1765725412,0
1765725413,0
1765725414,0
1765725415,0
1765725416,0
1765725417,0
1765725418,0
1765725419,0
1765725420,0
1765725421,0
1765725422,0
1765725423,0
1765725424,0
1765725425,0
1765725426,0
1765725427,0
1765725428,0
1765725429,0
1765725430,0
1765725431,0
1765725432,0
1765725433,0
1765725434,0
1765725436,0
1765725437,0
1765725438,0
1765725439,0
1765725440,0
1765725441,0
1765725442,0
1765725443,0
1765725444,0
1765725445,0
1765725446,0
1765725447,0
1765725448,0
1765725449,0
1765725450,0
1765725451,0
1765725452,0
1765725453,0
1765725454,0
1765725456,0
1765725457,0
1765725458,0
1765725459,0
1765725460,0
1765725461,0
1765725462,0
1765725463,0
1765725464,0
1765725465,0
1765725466,0
1765725467,0
1765725468,0
1765725469,0
1765725470,0
1765725471,0
1765725472,0
1765725473,0
1765725475,0
1765725476,0
1765725477,0
1765725478,0
1765725479,0
1765725480,0
1765725481,0
1765725482,0
1765725483,0
1765725484,0
1765725485,0
1765725486,0
1765725487,0
1765725488,0
1765725489,0
1765725490,0
1765725491,0
1765725492,0
1765725493,0
1765725494,0
1765725495,0
1765725497,0
1765725498,0
1765725499,0
1765725500,0
1765725501,0
1765725502,0
1765725503,0
1765725504,0
1765725505,0
1765725506,0
1765725507,0
1765725508,0
1765725509,0
1765725510,0
1765725511,0
1765725512,0
1765725513,0
1765725514,0
1765725515,0
1765725516,0
1765725517,0
1765725518,0
1765725520,0
1765725521,0
1765725522,0
1765725523,0
1765725524,0
1765725525,0
1765725526,0
1765725527,0
1765725528,0
1765725529,0
1765725530,0
1765725531,0
1765725532,0
1765725533,0
1765725534,0
1765725535,0
1765725536,0
1765725537,0
1765725538,0
1765725540,0
1765725541,0
1765725542,0
1765725543,0
1765725544,0
1765725545,0
1765725546,0
1765725547,0
1765725548,0
1765725549,0
1765725550,0
1765725551,0
1765725552,0
1765725553,0
1765725554,0
1765725555,0
1765725556,0
1765725557,0
1765725558,0
1765725560,0
1765725561,0
1765725562,0
1765725563,0
1765725564,0
1765725565,0
1765725566,0
1765725567,0
1765725568,0
1765725569,0
1765725570,0
1765725571,0
1765725572,0
1765725573,0
1765725574,0
1765725575,0
1765725576,0
1765725577,0
1765725578,0
1765725579,0
1765725580,0
1765725581,0
1765725582,0
1765725583,0
1765725585,0
1765725586,0
1765725587,0
1765725588,0
1765725589,0
1765725590,0
1765725591,0
1765725592,0
1765725593,0
1765725594,0
1765725595,0
1765725596,0
1765725597,0
1765725598,0
1765725599,0
1765725600,0
1765725601,0
1765725602,0
1765725603,0
1765725604,0
1765725606,0
1765725607,0
1765725608,0
1765725609,0
1765725610,0
1765725611,0
1765725612,0
1765725613,0
1765725614,0
1765725615,0
1765725616,0
1765725617,0
1765725618,0
1765725619,0
1765725620,0
1765725621,0
1765725622,0
1765725623,0
1765725624,0
1765725625,0
1765725626,0
1765725627,0
1765725628,0
1765725629,0
1765725630,0
1765725632,0
1765725633,0
1765725634,0
1765725635,0
1765725636,0
1765725637,0
1765725638,0
1765725639,0
1765725640,0
1765725641,0
1765725642,0
1765725643,0
1765725644,0
1765725645,0
1765725646,0
1765725647,0
1765725648,0
1765725649,0
1765725650,0
1765725651,0
1765725652,0
1765725653,0
1765725655,0
1765725656,0
1765725657,0
1765725658,0
1765725659,0
1765725660,0
1765725661,0
1765725662,0
1765725663,0
1765725664,0
1765725665,0
1765725666,0
1765725667,0
1765725668,0
1765725669,0
1765725670,0
1765725671,0
1765725672,0
1765725673,0
1765725674,0
1765725675,0
1765725676,0
1765725677,0
1765725679,0
1765725680,0
1765725681,0
1765725682,0
1765725683,0
1765725684,0
1765725685,0
1765725686,0
1765725687,0
1765725688,0
1765725689,0
1765725690,0
1765725691,0
1765725692,0
1765725693,0
1765725694,0
1765725695,0
1765725696,0
1765725697,0
1765725698,0
1765725700,0
1765725701,0
1765725702,0
1765725703,0
1765725704,0
1765725705,0
1765725706,0
1765725707,0
1765725708,0
1765725709,0
1765725710,0
1765725711,0
1765725712,0
1765725713,0
1765725714,0
1765725715,0
1765725716,0
1765725717,0
1765725718,0
1765725719,0
1765725721,0
1765725722,0
1765725723,0
1765725724,0
1765725725,0
1765725726,0
1765725727,0
1765725728,0
1765725729,0
1765725730,0
1765725731,0
1765725732,0
1765725733,0
1765725734,0
1765725735,0
1765725736,0
1765725737,0
1765725738,0
1765725739,0
1765725740,0
1765725741,0
1765725742,0
1765725743,0
1765725744,0
1765725746,0
1765725747,0
1765725748,0
1765725749,0
1765725750,0
1765725751,0
1765725752,0
1765725753,0
1765725754,0
1765725755,0
1765725756,0
1765725757,0
1765725758,0
1765725759,0
1765725760,0
1765725761,0
1765725762,0
1765725763,0
1765725764,0
1765725765,0
1765725766,0
1765725768,0
1765725769,0
1765725770,0
1765725771,0
1765725772,0
1765725773,0
1765725774,0
1765725775,0
1765725776,0
1765725777,0
1765725778,0
1765725779,0
1765725780,0
1765725781,0
1765725782,0
1765725783,0
1765725784,0
1765725785,0
1765725786,0
1765725787,0
1765725788,0
1765725789,0
1765725790,0
1765725791,0
1765725792,0
1765725793,0
1765725794,0
1765725795,0
1765725797,0
1765725798,0
1765725799,0
1765725800,0
1765725801,0
1765725802,0
1765725803,0
1765725804,0
1765725805,0
1765725806,0
1765725807,0
1765725808,0
1765725809,0
1765725810,0
1765725811,0
1765725812,0
1765725813,0
1765725814,0
1765725815,0
1765725816,0
1765725817,0
1765725818,0
1765725820,0
1765725821,0
1765725822,0
1765725823,0
1765725824,0
1765725825,0
1765725826,0
1765725827,0
1765725828,0
1765725829,0
1765725830,0
1765725831,0
1765725832,0
1765725833,0
1765725835,0
1765725836,0
1765725837,0
1765725838,0
1765725839,0
1765725840,0
1765725841,0
1765725842,0
1765725843,0
1765725844,0
1765725845,0
1765725846,0
1765725847,0
1765725848,0
1765725849,0
1765725850,0
1765725851,0
1765725852,0
1765725853,0
1765725854,0
1765725855,0
1765725856,0
1765725857,0
1765725859,0
1765725860,0
1765725861,0
1765725862,0
1765725863,0
1765725864,0
1765725865,0
1765725866,0
1765725867,0
1765725868,0
1765725869,0
1765725870,0
1765725871,0
1765725872,0
1765725873,0
1765725874,0
1765725875,0
1765725876,0
1765725877,0
1765725878,0
1765725879,0
1765725880,0
1765725881,0
1765725883,0
1765725884,0
1765725885,0
1765725886,0
1765725887,0
1765725888,0
1765725889,0
1765725890,0
1765725891,0
1765725892,0
1765725893,0
1765725894,0
1765725895,0
1765725896,0
1765725897,0
1765725898,0
1765725899,0
1765725900,0
1765725901,0
1765725902,0
1765725904,0
1765725905,0
1765725906,0
1765725907,0
1765725908,0
1765725909,0
1765725910,0
1765725911,0
1765725912,0
1765725913,0
1765725914,0
1765725915,0
1765725916,0
1765725917,0
1765725918,0
1765725919,0
1765725920,0
1765725921,0
1765725923,0
1765725924,0
1765725925,0
1765725926,0
1765725927,0
1765725928,0
1765725929,0
1765725930,0
1765725931,0
1765725932,0
1765725933,0
1765725934,0
1765725935,0
1765725936,0
1765725937,0
1765725938,0
1765725939,0
1765725940,0
1765725941,0
1765725942,0
1765725943,0
1765725944,0
1765725945,0
1765725946,0
1765725947,0
1765725949,0
1765725950,0
1765725951,0
1765725952,0
1765725953,0
1765725954,0
1765725955,0
1765725956,0
1765725957,0
1765725958,0
1765725959,0
1765725960,0
1765725961,0
1765725962,0
1765725963,0
1765725964,0
1765725965,0
1765725966,0
1765725967,0
1765725968,0
1765725969,0
1765725970,0
1765725971,0
1765725973,0
1765725974,0
1765725975,0
1765725976,0
1765725977,0
1765725978,0
1765725979,0
1765725980,0
1765725981,0
1765725982,0
1765725983,0
1765725984,0
1765725985,0
1765725986,0
1765725987,0
1765725988,0
1765725989,0
1765725990,0
1765725991,0
1765725992,0
1765725993,0
1765725994,0
1765725996,0
1765725997,0
1765725998,0
1765725999,0
1765726000,0
1765726001,0
1765726002,0
1765726003,0
1765726004,0
1765726005,0
1765726006,0
1765726007,0
1765726008,0
1765726009,0
1765726010,0
1765726011,0
1765726012,0
1765726013,0
1765726014,0
1765726015,0
1765726016,0
1765726017,0
1765726018,0
1765726019,0
1765726020,0
1765726021,0
1765726023,0
1765726024,0
1765726025,0
1765726026,0
1765726027,0
1765726028,0
1765726029,0
1765726030,0
1765726031,0
1765726032,0
1765726033,0
1765726034,0
1765726035,0
1765726036,0
1765726037,0
1765726038,0
1765726039,0
1765726040,0
1765726042,0
1765726043,0
1765726044,0
1765726045,0
1765726046,0
1765726047,0
1765726048,0
1765726049,0
1765726050,0
1765726051,0
1765726052,0
1765726053,0
1765726054,0
1765726055,0
1765726056,0
1765726057,0
1765726058,0
1765726059,0
1765726060,0
1765726061,0
1765726062,0
1765726063,0
1765726064,0
1765726066,0
1765726067,0
1765726068,0
1765726069,0
1765726070,0
1765726071,0
1765726072,0
1765726073,0
1765726074,0
1765726075,0
1765726076,0
1765726077,0
1765726078,0
1765726079,0
1765726080,0
1765726081,0
1765726082,0
1765726083,0
1765726084,0
1765726085,0
1765726086,0
1765726087,0
1765726089,0
1765726090,0
1765726091,0
1765726092,0
1765726093,0
1765726094,0
1765726095,0
1765726096,0
1765726097,0
1765726098,0
1765726099,0
1765726100,0
1765726101,0
1765726102,0
1765726103,0
1765726104,0
1765726105,0
1765726106,0
1765726107,0
1765726108,0
1765726109,0
1765726110,0
1765726111,0
1765726112,0
1765726114,0
1765726115,0
1765726116,0
1765726117,0
1765726118,0
1765726119,0
1765726120,0
1765726121,0
1765726122,0
1765726123,0
1765726124,0
1765726125,0
1765726126,0
1765726127,0
1765726128,0
1765726129,0
1765726130,0
1765726131,0
1765726132,0
1765726133,0
1765726134,0
1765726135,0
1765726136,0
1765726137,0
1765726139,0
1765726140,0
1765726141,0
1765726142,0
1765726143,0
1765726144,0
1765726145,0
1765726146,0
1765726147,0
1765726148,0
1765726149,0
1765726150,0
1765726151,0
1765726152,0
1765726153,0
1765726154,0
1765726155,0
1765726156,0
1765726157,0
1765726158,0
1765726159,0
1765726160,0
1765726162,0
1765726163,0
1765726164,0
1765726165,0
1765726166,0
1765726167,0
1765726168,0
1765726169,0
1765726170,0
1765726171,0
1765726172,0
1765726173,0
1765726174,0
1765726175,0
1765726176,0
1765726177,0
1765726178,0
1765726179,0
1765726180,0
1765726181,0
1765726182,0
1765726183,0
1765726184,0
1765726186,0
1765726187,0
1765726188,0
1765726189,0
1765726190,0
1765726191,0
1765726192,0
1765726193,0
1765726194,0
1765726195,0
1765726196,0
1765726197,0
1765726198,0
1765726199,0
1765726200,0
1765726201,0
1765726202,0
1765726203,0
1765726204,0
1765726205,0
1765726206,0
1765726207,0
1765726208,0
1765726209,0
1765726210,0
1765726211,0
1765726212,0
1765726213,0
1765726214,0
1765726216,0
1765726217,0
1765726218,0
1765726219,0
1765726220,0
1765726221,0
1765726222,0
1765726223,0
1765726224,0
1765726225,0
1765726226,0
1765726227,0
1765726228,0
1765726229,0
1765726230,0
1765726231,0
1765726232,0
1765726233,0
1765726234,0
1765726235,0
1765726237,0
1765726238,0
1765726239,0
1765726240,0
1765726241,0
1765726242,0
1765726243,0
1765726244,0
1765726245,0
1765726246,0
1765726247,0
1765726248,0
1765726249,0
1765726250,0
1765726251,0
1765726252,0
1765726253,0
1765726254,0
1765726255,0
1765726256,0
1765726257,0
1765726258,0
1765726260,0
1765726261,0
1765726262,0
1765726263,0
1765726264,0
1765726265,0
1765726266,0
1765726267,0
1765726268,0
1765726269,0
1765726270,0
1765726271,0
1765726272,0
1765726273,0
1765726274,0
1765726275,0
1765726276,0
1765726277,0
1765726278,0
1765726279,0
1765726280,0
1765726281,0
1765726282,0
1765726283,0
1765726284,0
1765726286,0
1765726287,0
1765726288,0
1765726289,0
1765726290,0
1765726291,0
1765726292,0
1765726293,0
1765726294,0
1765726295,0
1765726296,0
1765726297,0
1765726298,0
1765726299,0
1765726300,0
1765726301,0
1765726302,0
1765726303,0
1765726304,0
1765726305,0
1765726306,0
1765726307,0
1765726308,0
1765726309,0
1765726310,0
1765726312,0
1765726313,0
1765726314,0
1765726315,0
1765726316,0
1765726317,0
1765726318,0
1765726319,0
1765726320,0
1765726321,0
1765726322,0
1765726323,0
1765726324,0
1765726325,0
1765726326,0
1765726327,0
1765726328,0
1765726329,0
1765726330,0
1765726331,0
1765726332,0
1765726333,0
1765726334,0
1765726335,0
1765726336,0
1765726337,0
1765726338,0
1765726339,0
1765726340,0
1765726342,0
1765726343,0
1765726344,0
1765726345,0
1765726346,0
1765726347,0
1765726348,0
1765726349,0
1765726350,0
1765726351,0
1765726352,0
1765726353,0
1765726354,0
1765726355,0
1765726356,0
1765726357,0
1765726358,0
1765726359,0
1765726360,0
1765726361,0
1765726362,0
1765726364,0
1765726365,0
1765726366,0
1765726367,0
1765726368,0
1765726369,0
1765726370,0
1765726371,0
1765726372,0
1765726373,0
1765726374,0
1765726375,0
1765726376,0
1765726377,0
1765726378,0
1765726379,0
1765726380,0
1765726381,0
1765726382,0
1765726384,0
1765726385,0
1765726386,0
1765726387,0
1765726388,0
1765726389,0
1765726390,0
1765726391,0
1765726392,0
1765726393,0
1765726394,0
1765726395,0
1765726396,0
1765726397,0
1765726398,0
1765726399,0
1765726400,0
1765726401,0
1765726402,0
1765726403,0
1765726404,0
1765726406,0
1765726407,0
1765726408,0
1765726409,0
1765726410,0
1765726411,0
1765726412,0
1765726413,0
1765726414,0
1765726415,0
1765726416,0
1765726417,0
1765726418,0
1765726419,0
1765726420,0
1765726421,0
1765726422,0
1765726423,0
1765726424,0
1765726425,0
1765726426,0
1765726427,0
1765726428,0
1765726430,0
1765726431,0
1765726432,0
1765726433,0
1765726434,0
1765726435,0
1765726436,0
1765726437,0
1765726438,0
1765726439,0
1765726440,0
1765726441,0
1765726442,0
1765726443,0
1765726444,0
1765726445,0
1765726447,0
1765726448,0
1765726449,0
1765726450,0
1765726451,0
1765726452,0
1765726453,0
1765726454,0
1765726455,0
1765726456,0
1765726457,0
1765726458,0
1765726459,0
1765726460,0
1765726461,0
1765726462,0
1765726463,0
1765726464,0
1765726465,0
1765726466,0
1765726468,0
1765726469,0
1765726470,0
1765726471,0
1765726472,0
1765726473,0
1765726474,0
1765726475,0
1765726476,0
1765726477,0
1765726478,0
1765726479,0
1765726480,0
1765726481,0
1765726482,0
1765726483,0
1765726484,0
1765726485,0
1765726486,0
1765726487,0
1765726488,0
1765726489,0
1765726490,0
1765726491,0
1765726492,0
1765726493,0
1765726495,0
1765726496,0
1765726497,0
1765726498,0
1765726499,0
1765726500,0
1765726501,0
1765726502,0
1765726503,0
1765726504,0
1765726505,0
1765726506,0
1765726507,0
1765726508,0
1765726509,0
1765726510,0
1765726511,0
1765726512,0
1765726513,0
1765726514,0
1765726515,0
1765726516,0
1765726517,0
1765726518,0
1765726519,0
1765726520,0
1765726521,0
1765726523,0
1765726524,0
1765726525,0
1765726526,0
1765726527,0
1765726528,0
1765726529,0
1765726530,0
1765726531,0
1765726532,0
1765726533,0
1765726534,0
1765726535,0
1765726536,0
1765726537,0
1765726538,0
1765726539,0
1765726540,0
1765726541,0
1765726542,0
1765726543,0
